backers_count,blurb,category,country_displayable_name,created_at,creator,deadline,goal,launched_at,location,name,pledged,slug,spotlight,staff_pick,state,state_changed_at,urls,usd_pledged
24,"['a', 'wizard', 'rock', 'concert', 'in', 'new', 'york', 'city', 'on', 'november', '10th', 'hosted', 'by', 'the', 'dancing', 'death', 'eaters', 'and', 'including', '6', 'hours', 'of', 'live', 'wrock']",Indie Rock,the United States,1349315596,Leeza Torres,1351617879,350.0,1349544279,"New York, NY",Avada KedavRock! 2012 - Wizard Rock Concert in NYC,484.0,"['avada', 'kedavrock', '2012', 'wizard', 'rock', 'concert', 'in', 'nyc', '0']",True,False,successful,1351617879,https://www.kickstarter.com/projects/1138760757/avada-kedavrock-2012-wizard-rock-concert-in-nyc-0?ref=discovery_category_newest,484.0
26,"['soul', 'rebel', 'vintage', 'is', 'hitting', 'the', 'road', 'and', 'heading', 'west', 'with', 'foxes', 'and', 'fork', 'for', 'their', 'popup', 'shop', 'and', 'talk', 'tour', 'help', 'us', 'hit', 'the', 'gas']",Places,the United States,1433976950,Stephanie Pulido & Yvonne Montero,1436720400,750.0,1435158228,"Austin, TX",Soul Rebel Vintage's West Coast Tour with Foxes and Forks,790.71,"['soul', 'rebel', 'vintages', 'west', 'coast', 'coast', 'with', 'foxes', 'an']",True,False,successful,1436720412,https://www.kickstarter.com/projects/2047405139/soul-rebel-vintages-west-coast-coast-with-foxes-an?ref=discovery_category_newest,790.71
108,"['the', 'most', 'metal', 'band', 'on', 'earth', 'is', 'releasing', 'our', 'new', 'ep', 'but', 'not', 'without', 'your', 'help', 'be', 'a', 'part', 'of', 'metal', 'history', 'and', 'get', 'cool', 'stuff']",Metal,the United States,1366648178,Lords of the Trident,1372626345,700.0,1367442345,"Madison, WI",Lords of the Trident - Plan of Attack EP Kickstarter!,2508.01,"['lords', 'of', 'the', 'trident', 'plan', 'of', 'attack', 'ep', 'kickstarter']",True,True,successful,1372626345,https://www.kickstarter.com/projects/lordsofthetrident/lords-of-the-trident-plan-of-attack-ep-kickstarter?ref=discovery_category_newest,2508.01
19,"['i', 'need', 'your', 'help', 'to', 'get', 'funding', 'for', 'a', 'clean', 'dubstep', 'cd', 'i', 'want', 'to', 'make', 'dubstep', 'that', 'everyone', 'can', 'listen', 'to', 'not', 'just', 'a', 'small', 'crowd']",Electronic Music,the United States,1326154373,Jarren Horrocks,1329439239,3500.0,1326847239,"Elverson, PA",Help Me Make My Debut Dubstep Album! (A full 10-12 songs :D),3501.0,"['help', 'me', 'make', 'my', 'debut', 'dubstep', 'album', 'a', 'full', '10', '12', 's']",True,False,successful,1329439241,https://www.kickstarter.com/projects/jarren/help-me-make-my-debut-dubstep-album-a-full-10-12-s?ref=discovery_category_newest,3501.0
62,"['be', 'a', 'part', 'of', 'my', 'new', 'music', 'i', 'have', 'two', 'new', 'eps', 'coming', 'out', 'this', 'year', 'and', 'i', 'need', 'your', 'help', 'to', 'get', 'them', 'released']",Pop,the United States,1545402407,Summer Gill,1554041893,5000.0,1551453493,"West Palm Beach, FL",Romancing The Throne: plus follow up EP!,5366.0,"['romancing', 'the', 'throne', 'plus', 'follow', 'up', 'ep']",True,False,successful,1554041893,https://www.kickstarter.com/projects/summergillmusic/romancing-the-throne-plus-follow-up-ep?ref=discovery_category_newest,5366.0
238,"['this', 'is', 'my', 'new', 'solo', 'album', 'the', 'concept', 'modern', 'banjo', 'compositions', 'over', 'lush', 'symphonic', 'vinyl', 'samples', 'beats', 'strings', 'synths', 'and', 'more']",Electronic Music,the United States,1589470126,Chris Pandolfi,1593118800,7500.0,1591025413,"Denver, CO","Trance Banjo, a new album by Chris Pandolfi aka TRAD PLUS",18490.33,"['trance', 'banjo', 'a', 'new', 'album', 'by', 'chris', 'pandolfi', 'aka', 'trad', 'plus']",True,False,successful,1593118800,https://www.kickstarter.com/projects/chrispandolfi/trance-banjo-a-new-album-by-chris-pandolfi-aka-trad-plus?ref=discovery_category_newest,18490.33
132,"['a', 'visuallystunning', 'and', 'extravagant', 'music', 'video', 'for', 'the', 'bands', 'new', 'song', 'country', 'calling', 'set', 'in', 'las', 'vegas', 'nevada']",Indie Rock,the United States,1378858029,Nina Elcao and Rachel Wolf (deleted),1381179600,8000.0,1379438797,"Los Angeles, CA",Edward Sharpe and the Magnetic Zeros Music Video,8062.54,"['edward', 'sharpe', 'and', 'the', 'magnetic', 'zeros', 'music', 'video']",True,False,successful,1381179640,https://www.kickstarter.com/projects/494417513/edward-sharpe-and-the-magnetic-zeros-music-video?ref=discovery_category_newest,8062.54
53,"['kuvebo', 'cd', 'of', 'music', 'from', 'guinea', 'west', 'africa', 'djembes', 'dununs', 'flutes', 'balafon', 'and', 'singing', 'hamidou', 'and', 'friends', 'drum', 'dance', 'party']",World Music,the United States,1551711013,Gregory Acker,1559145862,6000.0,1553961862,"Louisville, KY","Kuvebo! Our first CD, featuring Hamidou Koivogui",6019.0,"['kuvebo', 'our', 'first', 'cd', 'featuring', 'hamidou', 'koivogui']",True,False,successful,1559145862,https://www.kickstarter.com/projects/kuvebo/kuvebo-our-first-cd-featuring-hamidou-koivogui?ref=discovery_category_newest,6019.0
226,"['panafricaproject', 'has', 'set', 'out', 'to', 'create', 'a', 'contemporary', 'visual', 'portrait', 'of', 'modern', 'africa', 'devoid', 'of', 'popular', 'preconceived', 'western', 'ideas']",People,the United States,1455660142,Lou Jones,1465508494,25000.0,1462916494,"Boston, MA",panAFRICAproject: Redefining the Modern Image of Africa,27631.0,"['panafricaproject', 'redefining', 'the', 'modern', 'image', 'of', 'af']",True,False,successful,1465508494,https://www.kickstarter.com/projects/102761919/panafricaproject-redefining-the-modern-image-of-af?ref=discovery_category_newest,27631.0
38,"['preorder', 'the', 'new', 'album', 'passenger', 'by', 'champaignurbana', 'emo', 'fourpiece', 'euriah']",Indie Rock,the United States,1463848404,Heirship Records,1467821004,1200.0,1465229004,"Champaign, IL","Euriah ""Passenger"" Pre-order",1295.0,"['euriah', 'passenger', 'pre', 'order']",True,False,successful,1467821004,https://www.kickstarter.com/projects/heirshiprecords/euriah-passenger-pre-order?ref=discovery_category_newest,1295.0
